,freq,amp,coefA_in,coefB_in,coefA_out,coefB_out,THD_out
30,50,6,"[np.float64(-4.657732532997727e-19), np.float64(0.0003768012864646466), np.float64(-1.0069849795097875e-06), np.float64(-8.492889378003197e-07), np.float64(-8.051576339532195e-07), np.float64(-7.862473752745214e-07), np.float64(-7.76342757582537e-07)]","[np.float64(-0.0), np.float64(0.11993918002282425), np.float64(-0.00016026452807814894), np.float64(-9.010968690731193e-05), np.float64(-6.406903603361205e-05), np.float64(-5.004994565784303e-05), np.float64(-4.118138444687068e-05)]","[np.float64(35.79232283464566), np.float64(-585.4720135923527), np.float64(-10.615599243731724), np.float64(-48.41851721907248), np.float64(12.253272443079032), np.float64(-3.171073478338634), np.float64(4.885071836849558)]","[np.float64(-0.0), np.float64(-1756.876516419443), np.float64(-19.616594410586803), np.float64(58.270940916421374), np.float64(-0.325657054948193), np.float64(0.27903574713033685), np.float64(-7.956620791646689)]",12.194945446742777
31,50,1,"[np.float64(4.510281037539698e-20), np.float64(6.280021441077427e-05), np.float64(-1.6783082991835617e-07), np.float64(-1.4154815630006293e-07), np.float64(-1.341929389920703e-07), np.float64(-1.310412292124439e-07), np.float64(-1.293904595972488e-07)]","[np.float64(-0.0), np.float64(0.01998986333713738), np.float64(-2.671075467969144e-05), np.float64(-1.5018281151218693e-05), np.float64(-1.0678172672268643e-05), np.float64(-8.341657609640603e-06), np.float64(-6.863564074478495e-06)]","[np.float64(1.047490157480317), np.float64(170.33714315199833), np.float64(-1.9431129536123593), np.float64(10.945348469546364), np.float64(11.83678300021861), np.float64(17.8039733853889), np.float64(0.98872891764115)]","[np.float64(-0.0), np.float64(-134.61507765822432), np.float64(-2.8043938073994985), np.float64(-1.2699605080356935), np.float64(2.320476063745201), np.float64(-3.644945983842548), np.float64(-11.937299977363116)]",107.56132561001687
32,50,5,"[np.float64(2.3418766925686896e-20), np.float64(0.0003140010720538715), np.float64(-8.391541495915947e-07), np.float64(-7.07740781500304e-07), np.float64(-6.709646949594546e-07), np.float64(-6.552061460623796e-07), np.float64(-6.469522979858352e-07)]","[np.float64(-0.0), np.float64(0.09994931668568688), np.float64(-0.00013355377339845738), np.float64(-7.509140575609356e-05), np.float64(-5.339086336134307e-05), np.float64(-4.17082880482027e-05), np.float64(-3.4317820372392655e-05)]","[np.float64(-2.0268208661417257), np.float64(824.991006735489), np.float64(-3.727813635272525), np.float64(-3.2624479143798015), np.float64(3.926823903125982), np.float64(-6.582985205882917), np.float64(17.114163056706346)]","[np.float64(-0.0), np.float64(1241.1287596870493), np.float64(37.053858794096364), np.float64(-41.58818472948532), np.float64(-0.9283555381071692), np.float64(-10.841708771298771), np.float64(5.064519164133392)]",14.51945032112666
33,50,1,"[np.float64(4.510281037539698e-20), np.float64(6.280021441077427e-05), np.float64(-1.6783082991835617e-07), np.float64(-1.4154815630006293e-07), np.float64(-1.341929389920703e-07), np.float64(-1.310412292124439e-07), np.float64(-1.293904595972488e-07)]","[np.float64(-0.0), np.float64(0.01998986333713738), np.float64(-2.671075467969144e-05), np.float64(-1.5018281151218693e-05), np.float64(-1.0678172672268643e-05), np.float64(-8.341657609640603e-06), np.float64(-6.863564074478495e-06)]","[np.float64(42.91141732283465), np.float64(-194.09040752432995), np.float64(-1.6733602555890579), np.float64(-21.7189836366707), np.float64(5.710738968019029), np.float64(-1.1624679106822462), np.float64(1.292344087904983)]","[np.float64(-0.0), np.float64(133.50417431976774), np.float64(-10.73611704393582), np.float64(0.0868820274042564), np.float64(-9.098545365969207), np.float64(-12.352163094475857), np.float64(-8.465174965504524)]",87.10899255248472
34,50,2,"[np.float64(9.020562075079396e-20), np.float64(0.00012560042882154855), np.float64(-3.3566165983671234e-07), np.float64(-2.8309631260012586e-07), np.float64(-2.683858779841406e-07), np.float64(-2.620824584248878e-07), np.float64(-2.587809191944976e-07)]","[np.float64(-0.0), np.float64(0.03997972667427476), np.float64(-5.342150935938288e-05), np.float64(-3.0036562302437385e-05), np.float64(-2.1356345344537286e-05), np.float64(-1.6683315219281205e-05), np.float64(-1.372712814895699e-05)]","[np.float64(20.271161417322844), np.float64(-321.53552319258216), np.float64(-16.53943895662786), np.float64(-6.578240513171842), np.float64(-4.395381886546803), np.float64(5.373721816901514), np.float64(-2.528283966263102)]","[np.float64(-0.0), np.float64(-410.7112043202184), np.float64(1.595817905716394), np.float64(25.62783266853608), np.float64(0.05620531869808019), np.float64(5.102031528811114), np.float64(-0.6484685067321106)]",44.88354682836495
35,50,9,"[np.float64(1.2819606487468604e-18), np.float64(0.0005652019296969705), np.float64(-1.5104774692652927e-06), np.float64(-1.273933406700535e-06), np.float64(-1.2077364509316606e-06), np.float64(-1.1793710629120967e-06), np.float64(-1.1645141363749174e-06)]","[np.float64(-0.0), np.float64(0.17990877003423636), np.float64(-0.00024039679211722376), np.float64(-0.0001351645303609666), np.float64(-9.610355405041817e-05), np.float64(-7.507491848676532e-05), np.float64(-6.177207667030661e-05)]","[np.float64(-6.706446850393694), np.float64(1320.9068141153455), np.float64(-8.219215442058198), np.float64(-258.3384799471578), np.float64(-19.413737964952983), np.float64(-90.58104555727986), np.float64(-10.84084533917655)]","[np.float64(-0.0), np.float64(-2293.744516685266), np.float64(-32.378724119414414), np.float64(-301.52143276843765), np.float64(-8.677818534861002), np.float64(-189.4528972263927), np.float64(8.739670031394871)]",19.84976445324514
36,50,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0)]","[np.float64(2.0265748031496065), np.float64(9.033200179600959), np.float64(-10.24804568219091), np.float64(-4.563571416639114), np.float64(-2.1047677048213087), np.float64(13.654325965523327), np.float64(-7.317933975553559)]","[np.float64(-0.0), np.float64(-5.326734237773116), np.float64(4.506870878122126), np.float64(1.0635724281381962), np.float64(-2.0293741919245387), np.float64(-12.252816212988822), np.float64(0.03972557436110082)]",1726.4185537703802
37,50,5,"[np.float64(2.3418766925686896e-20), np.float64(0.0003140010720538715), np.float64(-8.391541495915947e-07), np.float64(-7.07740781500304e-07), np.float64(-6.709646949594546e-07), np.float64(-6.552061460623796e-07), np.float64(-6.469522979858352e-07)]","[np.float64(-0.0), np.float64(0.09994931668568688), np.float64(-0.00013355377339845738), np.float64(-7.509140575609356e-05), np.float64(-5.339086336134307e-05), np.float64(-4.17082880482027e-05), np.float64(-3.4317820372392655e-05)]","[np.float64(21.528051181102363), np.float64(-509.7340962386071), np.float64(-29.43218330170811), np.float64(30.519725401383916), np.float64(-4.649921575559852), np.float64(-0.6248718754224979), np.float64(11.269124910303212)]","[np.float64(-0.0), np.float64(1421.5721592541406), np.float64(11.000114508362454), np.float64(63.426872308690115), np.float64(16.625123074794377), np.float64(5.1055087856616215), np.float64(-3.990517806547096)]",15.40623891587609
38,50,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0)]","[np.float64(6.637795275590554), np.float64(2.5925527147070135), np.float64(10.711048612136118), np.float64(4.901699719601125), np.float64(-1.44860835742686), np.float64(-0.6935685856968862), np.float64(9.58663291349074)]","[np.float64(-0.0), np.float64(3.145136211152483), np.float64(8.79843130493796), np.float64(-8.912206765769136), np.float64(-17.041943321319064), np.float64(4.641948921880051), np.float64(1.2974969877001417)]",5222.076299921818
39,50,8,"[np.float64(3.6082248300317586e-19), np.float64(0.0005024017152861942), np.float64(-1.3426466393468494e-06), np.float64(-1.1323852504005035e-06), np.float64(-1.0735435119365624e-06), np.float64(-1.0483298336995513e-06), np.float64(-1.0351236767779904e-06)]","[np.float64(-0.0), np.float64(0.15991890669709904), np.float64(-0.00021368603743753152), np.float64(-0.00012014624920974954), np.float64(-8.542538137814914e-05), np.float64(-6.673326087712482e-05), np.float64(-5.490851259582796e-05)]","[np.float64(-3.634842519685044), np.float64(1294.259423363542), np.float64(-10.73829352238338), np.float64(-70.25599382235157), np.float64(-20.566847826211543), np.float64(17.890425910072285), np.float64(-5.758533397691832)]","[np.float64(-0.0), np.float64(-2079.5914750415), np.float64(-32.21454959106292), np.float64(-197.55803415052384), np.float64(-25.988352586111166), np.float64(-100.22669665541129), np.float64(-18.323820385131302)]",13.557349967755286
40,50,9,"[np.float64(1.2819606487468604e-18), np.float64(0.0005652019296969705), np.float64(-1.5104774692652927e-06), np.float64(-1.273933406700535e-06), np.float64(-1.2077364509316606e-06), np.float64(-1.1793710629120967e-06), np.float64(-1.1645141363749174e-06)]","[np.float64(-0.0), np.float64(0.17990877003423636), np.float64(-0.00024039679211722376), np.float64(-0.0001351645303609666), np.float64(-9.610355405041817e-05), np.float64(-7.507491848676532e-05), np.float64(-6.177207667030661e-05)]","[np.float64(-34.53001968503938), np.float64(2558.293141232182), np.float64(50.93721995395791), np.float64(32.475200272751714), np.float64(-23.35327150567659), np.float64(-75.29130004161581), np.float64(-19.84415967698677)]","[np.float64(-0.0), np.float64(575.3981476883446), np.float64(-4.328196833397431), np.float64(405.94928605140245), np.float64(36.99957710224303), np.float64(-191.99455496667144), np.float64(-16.714999212208145)]",20.01861092291493
41,50,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0)]","[np.float64(13.001968503937011), np.float64(2.5632432447748252), np.float64(1.549857867994252), np.float64(2.397204865600855), np.float64(7.763785132676128), np.float64(1.246862709232613), np.float64(3.68784798122296)]","[np.float64(-0.0), np.float64(-4.187698693789184), np.float64(-6.51759606916437), np.float64(-1.340929470914969), np.float64(-3.6457449939357267), np.float64(-7.824426811797395), np.float64(-5.157172404175616)]",4197.058013025934
42,50,2,"[np.float64(9.020562075079396e-20), np.float64(0.00012560042882154855), np.float64(-3.3566165983671234e-07), np.float64(-2.8309631260012586e-07), np.float64(-2.683858779841406e-07), np.float64(-2.620824584248878e-07), np.float64(-2.587809191944976e-07)]","[np.float64(-0.0), np.float64(0.03997972667427476), np.float64(-5.342150935938288e-05), np.float64(-3.0036562302437385e-05), np.float64(-2.1356345344537286e-05), np.float64(-1.6683315219281205e-05), np.float64(-1.372712814895699e-05)]","[np.float64(42.08046259842521), np.float64(-524.1936623872772), np.float64(-1.4736747737015938), np.float64(-3.6094582058731466), np.float64(10.475252302340982), np.float64(-2.255251004507925), np.float64(7.311035884108529)]","[np.float64(-0.0), np.float64(-36.20392854300553), np.float64(13.320365085347007), np.float64(-9.69717540725874), np.float64(-13.4366103122593), np.float64(10.666183888964435), np.float64(6.180172409362698)]",41.5487129554373
43,50,3,"[np.float64(-2.3288662664988637e-19), np.float64(0.0001884006432323233), np.float64(-5.034924897548938e-07), np.float64(-4.2464446890015984e-07), np.float64(-4.0257881697660976e-07), np.float64(-3.931236876372607e-07), np.float64(-3.881713787912685e-07)]","[np.float64(-0.0), np.float64(0.059969590011412124), np.float64(-8.013226403907447e-05), np.float64(-4.5054843453655964e-05), np.float64(-3.2034518016806024e-05), np.float64(-2.5024972828921514e-05), np.float64(-2.059069222343534e-05)]","[np.float64(29.42667322834646), np.float64(109.36303132920405), np.float64(-19.381962987226053), np.float64(-22.40083190955546), np.float64(5.413278464844938), np.float64(-6.85141394115265), np.float64(-4.1272980044612835)]","[np.float64(-0.0), np.float64(-841.8078990616311), np.float64(-8.899536825481494), np.float64(-18.519054613733545), np.float64(-0.8623314646651539), np.float64(-2.043648606800033), np.float64(0.9601012135909761)]",24.87293821499367
44,50,9,"[np.float64(1.2819606487468604e-18), np.float64(0.0005652019296969705), np.float64(-1.5104774692652927e-06), np.float64(-1.273933406700535e-06), np.float64(-1.2077364509316606e-06), np.float64(-1.1793710629120967e-06), np.float64(-1.1645141363749174e-06)]","[np.float64(-0.0), np.float64(0.17990877003423636), np.float64(-0.00024039679211722376), np.float64(-0.0001351645303609666), np.float64(-9.610355405041817e-05), np.float64(-7.507491848676532e-05), np.float64(-6.177207667030661e-05)]","[np.float64(-28.17002952755907), np.float64(2586.4142111770093), np.float64(45.75861245145171), np.float64(73.84291578335184), np.float64(4.591883749383822), np.float64(-115.98395819598997), np.float64(-24.627868739755414)]","[np.float64(-0.0), np.float64(516.1042824408416), np.float64(-14.602393061093496), np.float64(396.7911840911015), np.float64(47.160584776710806), np.float64(-173.31254619648732), np.float64(-20.146113545379862)]",19.932811696918876
45,50,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0)]","[np.float64(12.230314960629922), np.float64(5.106139010878639), np.float64(3.7875466207529063), np.float64(1.410150410366445), np.float64(2.7961204353004536), np.float64(2.760174527309004), np.float64(0.4116685678641859)]","[np.float64(-0.0), np.float64(-13.87729612445278), np.float64(11.744868724121535), np.float64(3.4853101368327937), np.float64(4.478158498309682), np.float64(6.259272164948589), np.float64(-4.828219732852581)]",1339.9030509005079
46,50,9,"[np.float64(1.2819606487468604e-18), np.float64(0.0005652019296969705), np.float64(-1.5104774692652927e-06), np.float64(-1.273933406700535e-06), np.float64(-1.2077364509316606e-06), np.float64(-1.1793710629120967e-06), np.float64(-1.1645141363749174e-06)]","[np.float64(-0.0), np.float64(0.17990877003423636), np.float64(-0.00024039679211722376), np.float64(-0.0001351645303609666), np.float64(-9.610355405041817e-05), np.float64(-7.507491848676532e-05), np.float64(-6.177207667030661e-05)]","[np.float64(69.55142716535435), np.float64(-2428.7364514829974), np.float64(23.042308842396515), np.float64(172.64793036817514), np.float64(-18.47630758338425), np.float64(-95.42561244409693), np.float64(-4.049680721104849)]","[np.float64(-0.0), np.float64(-1012.540710716528), np.float64(8.288386661785424), np.float64(-364.26295385634575), np.float64(-17.24605788449083), np.float64(182.05605595216272), np.float64(-11.945637781427362)]",19.661669697373124
47,50,8,"[np.float64(3.6082248300317586e-19), np.float64(0.0005024017152861942), np.float64(-1.3426466393468494e-06), np.float64(-1.1323852504005035e-06), np.float64(-1.0735435119365624e-06), np.float64(-1.0483298336995513e-06), np.float64(-1.0351236767779904e-06)]","[np.float64(-0.0), np.float64(0.15991890669709904), np.float64(-0.00021368603743753152), np.float64(-0.00012014624920974954), np.float64(-8.542538137814914e-05), np.float64(-6.673326087712482e-05), np.float64(-5.490851259582796e-05)]","[np.float64(-10.416584645669296), np.float64(1434.2622147627544), np.float64(-16.532259288861304), np.float64(-23.748424981294868), np.float64(-9.836375668825294), np.float64(48.91514628496581), np.float64(1.164213486635579)]","[np.float64(-0.0), np.float64(-1991.5615984888132), np.float64(-32.947905953585206), np.float64(-203.1170248058513), np.float64(-25.2995619566902), np.float64(-108.44376641145833), np.float64(-26.437592161501435)]",13.833742894832914
48,50,2,"[np.float64(9.020562075079396e-20), np.float64(0.00012560042882154855), np.float64(-3.3566165983671234e-07), np.float64(-2.8309631260012586e-07), np.float64(-2.683858779841406e-07), np.float64(-2.620824584248878e-07), np.float64(-2.587809191944976e-07)]","[np.float64(-0.0), np.float64(0.03997972667427476), np.float64(-5.342150935938288e-05), np.float64(-3.0036562302437385e-05), np.float64(-2.1356345344537286e-05), np.float64(-1.6683315219281205e-05), np.float64(-1.372712814895699e-05)]","[np.float64(18.107283464566937), np.float64(447.85548955444176), np.float64(4.920605669032615), np.float64(-27.83199163452611), np.float64(6.592758888748683), np.float64(5.387500974428656), np.float64(7.902150841381471)]","[np.float64(-0.0), np.float64(282.87281163698196), np.float64(13.934449751848359), np.float64(-2.1206064582593354), np.float64(13.257330448403879), np.float64(6.098104000772539), np.float64(6.315776314264565)]",41.197869425909104
